id_hex,id_imovel,titulo,url,preco,descricao,quartos,suites,banheiros,vagas,area,bairro,imagem,imagens,imobiliaria,data_extracao
91d4f1dc9e1d,dfimoveis_1411617,"SHTN Trecho 2, ASA NORTE, BRASILIA",/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-shtn-trecho-2-1411617,7700,"NEVES TEIXEIRA IMÓVEIS ALUGA:

Excelente apartamento no condomínio The Sun, localizado no SHTN, andar alto e com uma inc... 14/08/26",2 Quartos,N/A,N/A,1 Vaga,50 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1411617/107e619e5b519d1cdbafcbcafb950aa1.webp,['https://img.dfimoveis.com.br/fotos/1411617/107e619e5b519d1cdbafcbcafb950aa1.webp'],Neves Teixeira Imóveis,2026-08-30T15:02:30.221145
28d21aeec4c6,dfimoveis_1417225,"SQS 103 Bloco H, ASA SUL, BRASILIA",/imovel/apartamento-2-quartos-aluguel-asa-sul-brasilia-df-sqs-103-bloco-h-1417225,4750,"Alugamos excelente Apto da SQS 103 Bloco ""H"" composto de:
DESC: Sala ampla com painel tipo rack – Hall de circulação – B... 24/08/26",2 Quartos,N/A,N/A,1 Vaga,81 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1417225/97256eb487bd50ead15462bf780ef60b.webp,['https://img.dfimoveis.com.br/fotos/1417225/97256eb487bd50ead15462bf780ef60b.webp'],Correta Imobiliária,2026-08-30T15:02:30.224249
907d0934502f,dfimoveis_1216906,"SCS Quadra 08 Bloco B LoteS 50/60, ASA SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-sul-brasilia-df-scs-quadra-08-bloco-b-lotes-50-60-1216906,153725,"ALUGUEL DE SALA DE 2.365² EM BRASÍLIA

ALUGUE SUA LOJA OU SALA NO VENÂNCIO SHOPPING!

Descrição do imóvel:
Área: 2.365,1... 26/08/25",N/A,N/A,N/A,N/A,2365 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1216906/51d57bfac4fda610e425c5063e304e8b.webp,['https://img.dfimoveis.com.br/fotos/1216906/51d57bfac4fda610e425c5063e304e8b.webp'],Venâncio Shopping,2026-08-30T15:02:30.226761
006b249cfe13,dfimoveis_1375773,"SBS Quadra 2, ASA SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-sul-brasilia-df-sbs-quadra-2-1375773,109912,"Excelente oportunidade de locação na ASA SUL, Brasília: loja e sobreloja comercial com 689m² na Carlton Tower, localizad... 01/07/26",N/A,N/A,N/A,N/A,689 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1375773/369e38e659fb4dfbcd8fcedb375cdb62.webp,['https://img.dfimoveis.com.br/fotos/1375773/369e38e659fb4dfbcd8fcedb375cdb62.webp'],Grupo Carlton,2026-08-30T15:02:30.229577
05d5d6e63696,dfimoveis_1240760,"SEPN 516 Bloco E, ASA NORTE, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-norte-brasilia-df-sepn-516-bloco-e-1240760,42000,"Sala de 528 m² para aluguel no Edifício Carlton Center, na Asa Norte, Brasília. Localização privilegiada, estrutura mode... 08/10/25",N/A,N/A,N/A,N/A,314 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1240760/acabc98ae61fb75e49b1186caa67ab2d.webp,['https://img.dfimoveis.com.br/fotos/1240760/acabc98ae61fb75e49b1186caa67ab2d.webp'],Grupo Carlton,2026-08-30T15:02:30.233727
3169dad0fb06,dfimoveis_1351736,"RODOVIA BR 0020 KM 12,5, ALTO DA BOA VISTA, SOBRADINHO",/imovel/casa-condominio-3-quartos-aluguel-alto-da-boa-vista-sobradinho-df-rodovia-br-0020-km-125-1351736,7500,"Imagine viver em uma casa que combina conforto, tecnologia, sustentabilidade e qualidade de vida em um dos condomínios m... 13/05/26",3 Quartos,3 Suítes,N/A,2 Vagas,242 m²,Sobradinho,https://img.dfimoveis.com.br/fotos/1351736/91d30edc79cf7500332366224c7f445e.webp,['https://img.dfimoveis.com.br/fotos/1351736/91d30edc79cf7500332366224c7f445e.webp'],IÉFYRA imóveis e crédito,2026-08-30T15:02:30.236371
31c15cdd0f65,dfimoveis_1361430,"SETOR DE INDUSTRIAS, SOBRADINHO, SOBRADINHO",/imovel/galpo-0-quartos-aluguel-sobradinho-sobradinho-df-setor-de-industrias-1361430,50000,"GALPÃO INDUSTRIAL PARA LOCAÇÃO | SOBRADINHO – DF

Infraestrutura Corporativa de Grande Porte às Margens da BR-020

Exist... 31/05/26",N/A,N/A,N/A,N/A,20000 m²,Sobradinho,https://img.dfimoveis.com.br/fotos/1361430/a05e8c927227b7e681ce80ebf29d3d26.webp,['https://img.dfimoveis.com.br/fotos/1361430/a05e8c927227b7e681ce80ebf29d3d26.webp'],4D Imóveis,2026-08-30T15:02:30.240270
cc946f92215c,dfimoveis_1375580,"SCES Trecho 4, ASA SUL, BRASILIA",/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-sces-trecho-4-1375580,3600,"Localizado na orla central de Brasília entre o Lago Paranoá e o Clube de Golfe de Brasília, próximo ao CCBB, esplanada d... 01/07/26",1 Quarto,1 Suíte,N/A,1 Vaga,48 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1375580/80b464dafc9fc46951464ddfdd24b5d2.webp,['https://img.dfimoveis.com.br/fotos/1375580/80b464dafc9fc46951464ddfdd24b5d2.webp'],BONTEMPO IMOBILIÁRIA,2026-08-30T15:02:30.244503
8862176fc8b6,dfimoveis_1362703,"CLN 309 Bloco E, ASA NORTE, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-norte-brasilia-df-cln-309-bloco-e-1362703,1980,"Excelente oportunidade para quem busca praticidade, localização estratégica e valorização garantida.

Localizada no co... 03/06/26",N/A,N/A,N/A,N/A,26 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1362703/73d7a6359f899d4261ce154cce2f588e.webp,['https://img.dfimoveis.com.br/fotos/1362703/73d7a6359f899d4261ce154cce2f588e.webp'],Pilotis Imóveis,2026-08-30T15:02:30.247303
4e1a47fee43d,dfimoveis_1403550,"SCN Quadra 1 Bloco D, ASA NORTE, BRASILIA",/imovel/ponto-comercial-0-quartos-aluguel-asa-norte-brasilia-df-scn-quadra-1-bloco-d-1403550,90000,"Oportunidade única para grandes empresas: excelente sala corporativa de 1.300 m² totalmente equipada, com piso em carpet... 28/07/26",N/A,N/A,N/A,44 Vagas,1300 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1403550/c509fca8e70546dfd717ec7d6f0b8a84.webp,['https://img.dfimoveis.com.br/fotos/1403550/c509fca8e70546dfd717ec7d6f0b8a84.webp'],Realiza Corretora de Seguros e Imóveis,2026-08-30T15:02:30.249951
6fec47b4ae22,dfimoveis_1415757,"Rua COPAIBA, NORTE, AGUAS CLARAS",/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-rua-copaiba-1415757,3990,"VILLA153718 - Última atualização: 29/08/26 23:32
Aguas Claras. Rua Copaiba. Oceania Residence. Um resort em Águas Claras... 21/08/26",2 Quartos,1 Suíte,N/A,2 Vagas,63 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1415757/781d88f70af789ed0448d7edb532a663.webp,['https://img.dfimoveis.com.br/fotos/1415757/781d88f70af789ed0448d7edb532a663.webp'],Conexão Brasília,2026-08-30T15:02:30.252832
f360a007edc0,dfimoveis_1370350,"Avenida Parque Águas Claras, NORTE, AGUAS CLARAS",/imovel/apartamento-3-quartos-aluguel-norte-aguas-claras-df-avenida-parque-aguas-claras-1370350,3500,"Se você procura um imóvel moderno, confortável e pronto para morar, este apartamento mobiliado no Residencial Siena é a ... 18/06/26",3 Quartos,1 Suíte,N/A,1 Vaga,72 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1370350/7c0b073d7abb3595c308827753379829.webp,['https://img.dfimoveis.com.br/fotos/1370350/7c0b073d7abb3595c308827753379829.webp'],Beiramar Imóveis,2026-08-30T15:02:30.255503
97d1eeafe607,dfimoveis_345711,"Avenida das Araucárias, SUL, AGUAS CLARAS",/imovel/apartamento-2-quartos-aluguel-sul-aguas-claras-df-avenida-das-araucarias-345711,2200,"Solo Empreendimentos Imobiliários Ltda CRECI CJ nº 3314

ÓTIMO Apartamento composto de sala, varanda, 2 quartos com armá... 03/08/21",2 Quartos,N/A,N/A,1 Vaga,80 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/345711/b4b2d5cb0ed0a8de1088ac4aed1d1d66.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/345711/b4b2d5cb0ed0a8de1088ac4aed1d1d66.jpg?format=webp'],Solo Empreendimentos Imobiliários,2026-08-30T15:02:30.259222
76771446c675,dfimoveis_1412615,"Condomínio Residencial Santa Mônica, JARDIM BOTANICO, BRASILIA",/imovel/casa-condominio-4-quartos-aluguel-jardim-botanico-brasilia-df-condominio-residencial-santa-monica-1412615,14000,"Tem casas que não precisam de muitas palavras. 
A vista já diz tudo.
No Condomínio Residencial Santa Mônica, 
no Jardim ... 15/08/26",4 Quartos,3 Suítes,N/A,4 Vagas,331 m²,Jardim Botânico,https://img.dfimoveis.com.br/fotos/1412615/93ce75acf39dad9401d789fb7bbf75cb.webp,['https://img.dfimoveis.com.br/fotos/1412615/93ce75acf39dad9401d789fb7bbf75cb.webp'],Sampaio Negócios Imobiliários,2026-08-30T15:02:30.262715
b9c2f8fb646e,dfimoveis_1349577,"SBS Quadra 2, ASA SUL, BRASILIA",/imovel/prdio-0-quartos-aluguel-asa-sul-brasilia-df-sbs-quadra-2-1349577,247918,"Sala comercial de 1.114m² para locação na SBS Quadra 2, ASA SUL, Brasília. Localização privilegiada, alta praticidade e ... 08/05/26",N/A,N/A,N/A,N/A,1114 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1349577/89113455ef409cfd5dcbe7572fa1495c.webp,['https://img.dfimoveis.com.br/fotos/1349577/89113455ef409cfd5dcbe7572fa1495c.webp'],Grupo Carlton,2026-08-30T15:02:30.265083
2113c14bc6ae,dfimoveis_1345236,"SHIS QI 15, LAGO SUL, BRASILIA",/imovel/casa-4-quartos-aluguel-lago-sul-brasilia-df-shis-qi-15-1345236,35500,"EXCLUSIVIADADE excelente conjunto na SHIS QI 15 com diferencias na locação; 

Espaço para academia ;

Ótima casa, locali... 30/04/26",5 Quartos,5 Suítes,N/A,7 Vagas,890 m²,Lago Sul,https://img.dfimoveis.com.br/fotos/1345236/037a687ee0e8747d6d336a6743d54300.webp,['https://img.dfimoveis.com.br/fotos/1345236/037a687ee0e8747d6d336a6743d54300.webp'],CM Scarpelo,2026-08-30T15:02:30.267562
2b15970570bb,dfimoveis_1067333,"SHIS QI 25, LAGO SUL, BRASILIA",/imovel/casa-4-quartos-aluguel-lago-sul-brasilia-df-shis-qi-25-1067333,16000,"VILLA149970 - Última atualização: 29/08/26 23:31
DESOCUPANDO

CÓDIGO ANÚNCIO VILLA149970

Bordalo Prime Aluga Casa na QI... 01/11/24",4 Quartos,4 Suítes,N/A,4 Vagas,490 m²,Lago Sul,https://img.dfimoveis.com.br/fotos/1067333/8f9a73e46a8db33d2ee0d910f160177d.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/1067333/8f9a73e46a8db33d2ee0d910f160177d.jpg?format=webp'],Bordalo PRIME Imobiliária ,2026-08-30T15:02:30.270385
495b5851c502,dfimoveis_1369823,"CSG 3, TAGUATINGA SUL, TAGUATINGA",/imovel/apartamento-1-quarto-aluguel-taguatinga-sul-taguatinga-df-csg-3-1369823,2700,Este excelente apartamento de 50m² no renomado condomínio Tagua Life Resort oferece uma estrutura impecável para quem bu... 17/06/26,1 Quarto,N/A,N/A,1 Vaga,50 m²,Taguatinga,https://img.dfimoveis.com.br/fotos/1369823/b07c4fed4885e9b5fbfde98d5fcdb675.webp,['https://img.dfimoveis.com.br/fotos/1369823/b07c4fed4885e9b5fbfde98d5fcdb675.webp'],Beiramar Imóveis,2026-08-30T15:02:30.275190
a1cc7e22714c,dfimoveis_1160654,"Quadra C 12, TAGUATINGA CENTRO, TAGUATINGA",/imovel/loja-0-quartos-aluguel-taguatinga-centro-taguatinga-df-quadra-c-12-1160654,200,"TH32096  - C 12, Paranoa Center, loja comercial para locação, 71m². Agende sua visita!

GRANDE OPORTUNIDADE DE LOCAÇÃO C... 13/05/25",N/A,N/A,N/A,N/A,72 m²,Taguatinga,https://img.dfimoveis.com.br/fotos/1160654/4a4b3a2765b5a0846b9ff4e5694d51d7.webp,['https://img.dfimoveis.com.br/fotos/1160654/4a4b3a2765b5a0846b9ff4e5694d51d7.webp'],Thaís Imobiliária,2026-08-30T15:02:30.278111
89e760a9e009,dfimoveis_1403947,"SQNW 305 Bloco A, NOROESTE, BRASILIA",/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-sqnw-305-bloco-a-1403947,6500,"2 QUARTOS PARA ALUGUEL NO SETOR NOROESTE - EXCELENTE!!
 
Apartamento com planta maravilhosa e aproveitamento dos esp... 29/07/26",2 Quartos,1 Suíte,N/A,1 Vaga,76 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1403947/c2dca4de1608d833c98bfb7ec882493c.webp,['https://img.dfimoveis.com.br/fotos/1403947/c2dca4de1608d833c98bfb7ec882493c.webp'],Ray Carvalho,2026-08-30T15:02:30.280669
7577be31ad37,dfimoveis_1404827,"CRNW 503 Bloco A Lote 1, NOROESTE, BRASILIA",/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-crnw-503-bloco-a-lote-1-1404827,4200,"Kit Semimobiliada no Amaze Noroeste | 35m² | Pronta para Morar

Conforto, praticidade e localização privilegiada no Noro... 30/07/26",1 Quarto,1 Suíte,N/A,1 Vaga,35 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1404827/39e4a499ab2f9edff694bf153630185f.webp,['https://img.dfimoveis.com.br/fotos/1404827/39e4a499ab2f9edff694bf153630185f.webp'],Blend Imobiliária,2026-08-30T15:02:30.283165
c08fb3de8ff1,dfimoveis_1406289,"CCSW 4, SUDOESTE, BRASILIA",/imovel/apartamento-2-quartos-aluguel-sudoeste-brasilia-df-ccsw-4-1406289,3850,"Excelente Apartamento de 2 Quartos no Sudoeste!

Excelente oportunidade de locação no Sudoeste! Apartamento 59m² aconche... 03/08/26",2 Quartos,1 Suíte,N/A,1 Vaga,59 m²,Sudoeste,https://img.dfimoveis.com.br/fotos/1406289/6eea9d80fdfd7cf427c81597dfa05f70.webp,['https://img.dfimoveis.com.br/fotos/1406289/6eea9d80fdfd7cf427c81597dfa05f70.webp'],Paulo Bites,2026-08-30T15:02:30.285768
e211c4121467,dfimoveis_1213773,"CLNW 6/7, NOROESTE, BRASILIA",/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-clnw-6-7-1213773,2800,"Studio mobiliado para locação no Parque Mall & Residence - Noroeste.

Morar no Noroeste é viver em um dos endereços mais... 20/08/25",1 Quarto,N/A,N/A,N/A,40 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1213773/58723f9e4342b98ac165dd0537323812.webp,['https://img.dfimoveis.com.br/fotos/1213773/58723f9e4342b98ac165dd0537323812.webp'],José Martins Soluções Desenvolvimento Imobiliário,2026-08-30T15:02:30.288643
d44b96f475a5,dfimoveis_1155258,"SQS 106 Bloco J, ASA SUL, BRASILIA",/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-106-bloco-j-1155258,12000,"SQS 106 Bloco J, Asa Sul - Brasília/DF

4 Suítes | 264m² | Vazado | Vista Livre | Frente para o Eixinho

Descubra este a... 06/05/25",4 Quartos,4 Suítes,N/A,N/A,264 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1155258/ea125dd9070a54b679780850039d8a03.webp,['https://img.dfimoveis.com.br/fotos/1155258/ea125dd9070a54b679780850039d8a03.webp'],Elo imóveis,2026-08-30T15:02:42.271323
ec4455996cec,dfimoveis_1360734,"SCS Quadra 01 Bloco I Lote 30, ASA SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-sul-brasilia-df-scs-quadra-01-bloco-i-lote-30-1360734,25000,"Conjunto Morro Vermelho
      Exclusivo Mesa™

Convidamos seu escritório a fazer parte do conjunto corporativo mais icôn... 29/05/26",N/A,N/A,N/A,2 Vagas,400 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1360734/7ec3ee204a08fea3ff12d3ec7eb8c3e6.webp,['https://img.dfimoveis.com.br/fotos/1360734/7ec3ee204a08fea3ff12d3ec7eb8c3e6.webp'],Mesa™,2026-08-30T15:02:42.274087
8eec4b4f88d6,dfimoveis_1417389,"Rodovia DF 240, Km 86   Chácara 45, TAGUATINGA NORTE, TAGUATINGA",/imovel/casa-condominio-2-quartos-aluguel-taguatinga-norte-taguatinga-df-rodovia-df-240-km-86---chacara-45-1417389,1400,"Descubra uma casa confortável e prática para morar na melhor localização de Taguatinga Norte. Situada na Rodovia DF 240,... 24/08/26",2 Quartos,1 Suíte,N/A,N/A,60 m²,Taguatinga,https://img.dfimoveis.com.br/fotos/1417389/5db1ea5b99390e3c9600189225e9f821.webp,['https://img.dfimoveis.com.br/fotos/1417389/5db1ea5b99390e3c9600189225e9f821.webp'],Matheus Gervasio,2026-08-30T15:02:42.277393
c0764c9746bd,dfimoveis_1415813,"QC 7, JARDINS MANGUEIRAL, BRASILIA",/imovel/apartamento-2-quartos-aluguel-jardins-mangueiral-brasilia-df-qc-7-1415813,3100,QC 07 | Jardins dos Tapiris | Apartamento 2 Quartos com Varanda em Blindex e Armários Planejados | IPTU e CONDOMÍNIO inc... 21/08/26,2 Quartos,N/A,N/A,1 Vaga,48 m²,Jardins Mangueiral,https://img.dfimoveis.com.br/fotos/1415813/aa02030b663618eaaa113d283404ffb1.webp,['https://img.dfimoveis.com.br/fotos/1415813/aa02030b663618eaaa113d283404ffb1.webp'],Perazzo Imóveis,2026-08-30T15:02:42.280381
9f5ca5907a04,dfimoveis_1040675,"Rua 19, NORTE, AGUAS CLARAS",/imovel/loja-0-quartos-aluguel-norte-aguas-claras-df-rua-19-1040675,25000,"Loja térrea/vazada com mezanino no Duo Residence Mall, na Rua 19, Norte, Águas Claras, DF. Com espaço amplo de 976,82 m²... 19/09/24",N/A,N/A,N/A,N/A,976 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1040675/16163ae96f904bd591b1a9975aabf8b0.webp,['https://img.dfimoveis.com.br/fotos/1040675/16163ae96f904bd591b1a9975aabf8b0.webp'],INTTER,2026-08-30T15:02:42.283552
5601a119bd90,dfimoveis_1408837,"C 07 Lote 07//15, TAGUATINGA CENTRO, TAGUATINGA",/imovel/apartamento-3-quartos-aluguel-taguatinga-centro-taguatinga-df-c-07-lote-07--15-1408837,2100,Este excelente e espaçoso apartamento de 90 m² no Condomínio do Edifício Via Del Plaza é a escolha perfeita para quem bu... 08/08/26,3 Quartos,1 Suíte,N/A,1 Vaga,90 m²,Taguatinga,https://img.dfimoveis.com.br/fotos/1408837/384c6de6b6debcea153276b3abdcdd0d.webp,['https://img.dfimoveis.com.br/fotos/1408837/384c6de6b6debcea153276b3abdcdd0d.webp'],Beiramar Imóveis,2026-08-30T15:02:42.287614
ff8a91915860,dfimoveis_1287583,"Rua DAS FIGUEIRAS, NORTE, AGUAS CLARAS",/imovel/galpo-0-quartos-aluguel-norte-aguas-claras-df-rua-das-figueiras-1287583,4250,"Apresente sua marca em um dos endereços mais desejados da região!
Esta loja, localizada no Vista Shopping, oferece o amb... 15/01/26",N/A,N/A,N/A,N/A,43 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1287583/e65a9a8fec9e0f7ed8c6c21541b855e6.webp,['https://img.dfimoveis.com.br/fotos/1287583/e65a9a8fec9e0f7ed8c6c21541b855e6.webp'],Abritta Inteligência Imobiliária,2026-08-30T15:02:42.290589
9bc8854dd9f8,dfimoveis_1417899,"CCSW 1, SUDOESTE, BRASILIA",/imovel/hotel-flat-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-1-1417899,4400,"Studio com Vista Livre - Enxoval Completo, Internet e Serv. Hotel - Portal Master/sudoeste (106) 

A TOP LINE PRIME, tem... 25/08/26",1 Quarto,1 Suíte,N/A,1 Vaga,26 m²,Sudoeste,https://img.dfimoveis.com.br/fotos/1417899/b7e76f942dc76b3cba1f0a745934ab54.webp,['https://img.dfimoveis.com.br/fotos/1417899/b7e76f942dc76b3cba1f0a745934ab54.webp'],Top line,2026-08-30T15:02:42.293589
e3e59654a87f,dfimoveis_846099,"SEPN 516 Bloco E, ASA NORTE, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-norte-brasilia-df-sepn-516-bloco-e-846099,24379,"Sala com 700m², em excelente localização na Asa Norte
Sala com divisórias em drywall, bem iluminada e ventilada, com vis... 29/09/23",N/A,N/A,N/A,N/A,700 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/846099/6d4391783164f7de5a52a2687053e6a5.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/846099/6d4391783164f7de5a52a2687053e6a5.jpg?format=webp'],Grupo Carlton,2026-08-30T15:02:42.295987
4765e98aebd6,dfimoveis_849043,"SBS Quadra 2, ASA SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-sul-brasilia-df-sbs-quadra-2-849043,72000,"Excelente oportunidade para empresas que buscam um espaço amplo, funcional e com localização estratégica no coração da c... 05/10/23",N/A,N/A,N/A,N/A,480 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/849043/75ee58a1c3cf21e3ee442a10f9ebc121.webp,['https://img.dfimoveis.com.br/fotos/849043/75ee58a1c3cf21e3ee442a10f9ebc121.webp'],Grupo Carlton,2026-08-30T15:02:42.298934
6927435a9e39,dfimoveis_1336725,"QSC 12, TAGUATINGA SUL, TAGUATINGA",/imovel/apartamento-2-quartos-aluguel-taguatinga-sul-taguatinga-df-qsc-12-1336725,2330,"Apartamento de 2 quartos para alugar em Samambaia Sul, perto do metrô, com ótima localização e excelente custo-benefício... 15/04/26",2 Quartos,N/A,N/A,N/A,44 m²,Taguatinga,https://img.dfimoveis.com.br/fotos/1336725/7fa1afda8677f73c52492b1affe96b01.webp,['https://img.dfimoveis.com.br/fotos/1336725/7fa1afda8677f73c52492b1affe96b01.webp'],LUGGO,2026-08-30T15:02:42.302779
43491ef7d717,dfimoveis_1349453,"SBS Quadra 2, ASA SUL, BRASILIA",/imovel/prdio-0-quartos-aluguel-asa-sul-brasilia-df-sbs-quadra-2-1349453,67148,"Loja térrea com 336 m² de área útil, localizada em ponto estratégico da Asa Sul, no Setor Bancário Sul — uma das regiões... 08/05/26",N/A,N/A,N/A,N/A,336 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1349453/89113455ef409cfd5dcbe7572fa1495c.webp,['https://img.dfimoveis.com.br/fotos/1349453/89113455ef409cfd5dcbe7572fa1495c.webp'],Grupo Carlton,2026-08-30T15:02:42.305330
f0b84a9b3459,dfimoveis_1349530,"SBS Quadra 2, ASA SUL, BRASILIA",/imovel/prdio-0-quartos-aluguel-asa-sul-brasilia-df-sbs-quadra-2-1349530,27600,"Sala comercial ampla com 230m² em vão livre, pronta para receber seu negócio no Carlton Tower, edifício corporativo de a... 08/05/26",N/A,N/A,N/A,N/A,228 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1349530/664b679d84b31405c4db61503ae6d9a3.webp,['https://img.dfimoveis.com.br/fotos/1349530/664b679d84b31405c4db61503ae6d9a3.webp'],Grupo Carlton,2026-08-30T15:02:42.308347
19170213eb25,dfimoveis_1420217,"SCES Trecho 4, ASA SUL, BRASILIA",/imovel/apartamento-2-quartos-aluguel-asa-sul-brasilia-df-sces-trecho-4-1420217,12000,"Apartamento único, totalmente mobiliado, no condomínio Brisas do Lago, localizado na SCES Trecho 4, ASA SUL, Brasília. 
... 29/08/26",2 Quartos,2 Suítes,N/A,2 Vagas,113 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1420217/bcdd7dc207414d70d00976a5f8f129d6.webp,['https://img.dfimoveis.com.br/fotos/1420217/bcdd7dc207414d70d00976a5f8f129d6.webp'],Sampaio Negócios Imobiliários,2026-08-30T15:02:42.311452
4824c120095e,dfimoveis_1352515,"SEPN 516 Bloco E, ASA NORTE, BRASILIA",/imovel/prdio-0-quartos-aluguel-asa-norte-brasilia-df-sepn-516-bloco-e-1352515,28000,"nstale sua empresa em um dos endereços mais estratégicos e valorizados de Brasília. Esta sala comercial de 314,43 m², lo... 14/05/26",N/A,N/A,N/A,N/A,314 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1352515/167dd72b3512953399ccfa19fb3da267.webp,['https://img.dfimoveis.com.br/fotos/1352515/167dd72b3512953399ccfa19fb3da267.webp'],Grupo Carlton,2026-08-30T15:02:42.313870
57aa99b8c81e,dfimoveis_1089864,"SQN 314 Bloco J, ASA NORTE, BRASILIA",/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-314-bloco-j-1089864,6300,"?? Apartamento 3 Quartos com Suíte | Asa Norte - Brasília
Localização privilegiada na SQN 314, Bloco J

----------------... 20/12/24",3 Quartos,1 Suíte,N/A,1 Vaga,98 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1089864/68d6a3d0f2801653f162b21e97bfdab6.webp,['https://img.dfimoveis.com.br/fotos/1089864/68d6a3d0f2801653f162b21e97bfdab6.webp'],Bloco Imob,2026-08-30T15:02:42.316434
80285119ab03,dfimoveis_1341571,"SCN Quadra 01 Bloco A, ASA NORTE, BRASILIA",/imovel/loja-0-quartos-aluguel-asa-norte-brasilia-df-scn-quadra-01-bloco-a-1341571,140000,"Scn quadra 01 lote B, Loja 03 e Lote B Loja 06, Asa Norte
Antiga: Igreja Internacional da Graça de Deus

Excelente lojão... 24/04/26",N/A,N/A,N/A,3 Vagas,890 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1341571/c71df786c0159be69835e20d7a0f3dcb.webp,['https://img.dfimoveis.com.br/fotos/1341571/c71df786c0159be69835e20d7a0f3dcb.webp'],Paulo Bites,2026-08-30T15:02:42.319730
0f3fc17248ad,dfimoveis_1357279,"Rua 25, NORTE, AGUAS CLARAS",/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-rua-25-1357279,3400,"Se você procura um imóvel moderno, elegante e pronto para morar, este apartamento mobiliado no Residencial Vitali é a es... 22/05/26",2 Quartos,N/A,N/A,1 Vaga,50 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1357279/d89a37caae029bb8cb7de8bfe439131a.webp,['https://img.dfimoveis.com.br/fotos/1357279/d89a37caae029bb8cb7de8bfe439131a.webp'],Beiramar Imóveis,2026-08-30T15:02:42.322381
920042cfb3aa,dfimoveis_1417458,"Quadra 210, SUL, AGUAS CLARAS",/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-quadra-210-1417458,6000,"MY HOUSE ALUGA - EXCELENTE APARTAMENTO REFORMADO/VAZADO NO RESIDENCIAL MILLENIUM

PARA VOCÊ QUE PROCURA UMA BOA PLANTA E... 24/08/26",3 Quartos,3 Suítes,N/A,2 Vagas,143 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1417458/95bd6f7c8d4a8337b6dbd718335b4b63.webp,['https://img.dfimoveis.com.br/fotos/1417458/95bd6f7c8d4a8337b6dbd718335b4b63.webp'],My House - Vendas,2026-08-30T15:02:42.325893
